current;delta;status
1.559;0;0
1.632;2;0
1.588;4;0
1.609;6;0
1.622;8;0
1.665;10;0
1.708;12;0
1.697;14;0
1.7;16;0
1.725;18;0
1.785;20;0
1.813;22;0
1.821;24;0
1.836;26;0
1.84;28;0
1.866;30;0
1.889;32;0
1.916;34;0
1.903;36;0
1.902;38;0
1.863;40;0
1.9;42;0
1.904;44;0
1.856;46;0
1.837;48;0
1.847;50;0
1.91;52;0
1.993;54;0
1.956;56;0
1.967;58;0
1.957;60;0
1.996;62;0
2.103;64;0
2.082;66;0
2.14;68;0
2.127;70;0
2.165;72;0
2.293;74;0
2.295;76;0
2.311;78;0
2.313;80;0
1.673;82;0
0.046;84;0
0.046;86;0
0.046;88;0
0.046;90;0
0.046;92;0
0.046;94;0
0.046;96;0
0.046;98;0
0.046;100;0
2.297;102;0
2.541;104;0
2.476;106;0
2.262;108;0
2.153;110;0
2.268;112;0
2.386;114;0
2.541;116;0
2.359;118;0
2.453;120;0
2.544;122;0
2.648;124;0
2.577;126;0
2.501;128;0
2.543;130;0
2.793;132;0
2.694;134;0
2.514;136;0
2.647;138;0
2.863;140;0
2.777;142;0
2.789;144;0
3.057;146;0
2.838;148;0
2.849;150;0
0.607;152;0
0.046;154;0
0.046;156;0
0.046;158;0
0.046;160;0
0.046;162;0
0.046;164;0
0.046;166;0
0.046;168;0
0.103;170;0
3.74;172;0
2.828;174;0
3.202;176;0
3;178;0
2.863;180;0
3.029;182;0
3.267;184;0
3.143;186;0
3.125;188;0
3.236;190;0
3.402;192;0
3.116;194;0
3.168;196;0
3.366;198;0
3.271;200;0
3.296;202;0
3.445;204;0
3.377;206;0
3.477;208;0
3.742;210;0
3.471;212;0
3.688;214;0
3.749;216;0
3.798;218;0
7.501;220;0
10.286;222;0
10.156;224;0
9.979;226;0
10.039;228;0
10.012;230;0
9.945;232;0
8.932;234;0
8.831;236;0
8.829;238;0
8.812;240;0
8.807;242;0
8.81;244;0
9.454;246;0
10.677;248;0
10.43;250;0
10.236;252;0
10.412;254;0
10.269;256;0
9.43;258;0
8.804;260;0
8.8;262;0
8.807;264;0
8.811;266;0
8.801;268;0
