current;delta;status
0.046;0;0
0.147;2;0
0.046;4;0
2.12;6;0
1.937;8;0
1.825;10;0
1.842;12;0
1.899;14;0
1.862;16;0
1.793;18;0
1.748;20;0
1.792;22;0
1.875;24;0
1.857;26;0
1.801;28;0
1.759;30;0
1.809;32;0
1.922;34;0
1.93;36;0
1.865;38;0
1.823;40;0
1.887;42;0
2.008;44;0
2.002;46;0
1.961;48;0
1.949;50;0
2.105;52;0
2.213;54;0
2.233;56;0
2.164;58;0
2.098;60;0
2.177;62;0
2.275;64;0
2.321;66;0
2.289;68;0
2.32;70;0
2.282;72;0
2.44;74;0
2.45;76;0
2.379;78;0
2.402;80;0
2.463;82;0
2.649;84;0
2.736;86;0
2.657;88;0
2.584;90;0
2.67;92;0
2.84;94;0
1.02;96;0
0.046;98;0
0.046;100;0
0.046;102;0
0.045;104;0
0.046;106;0
0.045;108;0
0.046;110;0
0.045;112;0
0.235;114;0
3.061;116;0
2.592;118;0
2.775;120;0
2.76;122;0
2.566;124;0
2.579;126;0
2.484;128;0
2.285;130;0
2.383;132;0
2.507;134;0
2.696;136;0
2.708;138;0
2.571;140;0
2.68;142;0
2.696;144;0
2.998;146;0
2.908;148;0
2.9;150;0
2.709;152;0
2.817;154;0
2.796;156;0
2.804;158;0
3.035;160;0
3.094;162;0
1.182;164;0
0.046;166;0
0.046;168;0
0.046;170;0
0.046;172;0
0.046;174;0
0.046;176;0
0.046;178;0
0.045;180;0
0.046;182;0
3.246;184;0
3.173;186;0
2.975;188;0
2.974;190;0
2.917;192;0
2.882;194;0
3.169;196;0
3.112;198;0
3.142;200;0
3.192;202;0
3.192;204;0
3.34;206;0
3.192;208;0
3.416;210;0
3.421;212;0
3.413;214;0
3.58;216;0
3.451;218;0
3.544;220;0
3.736;222;0
3.431;224;0
3.666;226;0
3.684;228;0
3.751;230;0
8.908;232;0
10.472;234;0
10.044;236;0
9.86;238;0
9.891;240;0
9.862;242;0
9.629;244;0
8.74;246;0
8.731;248;0
8.731;250;0
8.719;252;0
8.722;254;0
8.709;256;0
10.113;258;0
10.108;260;0
10.213;262;0
10.202;264;0
10.156;266;0
10.222;268;0
8.8;270;0
8.72;272;0
8.73;274;0
8.729;276;0
8.718;278;0
8.715;280;0
10.062;282;0
10.166;284;0
9.859;286;0
9.973;288;0
9.931;290;0
9.929;292;0
8.935;294;0
8.732;296;0
8.727;298;0
8.725;300;0
8.713;302;0
8.712;304;0
9.229;306;0
10.306;308;0
10.156;310;0
10.126;312;0
10.228;314;0
10.184;316;0
9.327;318;0
8.73;320;0
8.72;322;0
8.718;324;0
8.723;326;0
8.721;328;0
8.884;330;0
10.654;332;0
9.989;334;0
9.911;336;0
9.94;338;0
9.867;340;0
9.486;342;0
8.729;344;0
8.724;346;0
8.713;348;0
10.343;350;0
9.895;352;0
7.213;354;0
3.424;356;0
3.344;358;0
3.518;360;0
0.792;362;0
0.045;364;0
0.046;366;0
0.046;368;0
0.343;370;0
4.791;372;0
3.466;374;0
3.372;376;0
3.355;378;0
2.86;380;0
0.227;382;0
0.046;384;0
0.046;386;0
1.108;388;0
4.189;390;0
3.338;392;0
3.417;394;0
3.29;396;0
3.344;398;0
2.692;400;0
0.052;402;0
0.046;404;0
0.046;406;0
0.154;408;0
4.452;410;0
3.357;412;0
3.434;414;0
3.32;416;0
2.946;418;0
0.382;420;0
0.046;422;0
0.046;424;0
0.787;426;0
4.313;428;0
3.284;430;0
3.301;432;0
3.3;434;0
3.318;436;0
2.538;438;0
0.087;440;0
0.046;442;0
0.046;444;0
0.045;446;0
1.948;448;0
4.113;450;0
3.352;452;0
3.354;454;0
3.42;456;0
2.342;458;0
0.062;460;0
0.051;462;0
0.046;464;0
3.391;466;0
4.113;468;0
3.444;470;0
3.513;472;0
3.601;474;0
3.613;476;0
1.713;478;0
0.046;480;0
0.046;482;0
0.046;484;0
0.046;486;0
4.251;488;0
3.831;490;0
3.817;492;0
3.795;494;0
3.66;496;0
0.699;498;0
0.046;500;0
0.046;502;0
0.516;504;0
4.516;506;0
3.593;508;0
3.621;510;0
3.586;512;0
3.607;514;0
3.177;516;0
0.168;518;0
0.046;520;0
8.576;522;0
8.777;524;0
9.065;526;0
10.786;528;0
10.243;530;0
10.186;532;0
10.133;534;0
9.586;536;0
8.741;538;0
8.74;540;0
8.738;542;0
9.533;544;0
10.502;546;0
10.096;548;0
10.133;550;0
10.127;552;0
10.118;554;0
9.199;556;0
8.741;558;0
8.737;560;0
8.734;562;0
8.728;564;0
10.15;566;0
10.359;568;0
10.106;570;0
10.109;572;0
10.018;574;0
8.895;576;0
8.736;578;0
8.723;580;0
8.739;582;0
10.525;584;0
10.085;586;0
10.069;588;0
10.118;590;0
5.016;592;0
3.348;594;0
0.303;596;0
0.046;598;0
0.046;600;0
0.045;602;0
1.151;604;0
4.89;606;0
3.51;608;0
3.758;610;0
3.519;612;0
1.348;614;0
0.046;616;0
0.045;618;0
0.046;620;0
4.443;622;0
3.619;624;0
3.504;626;0
3.635;628;0
3.661;630;0
3.342;632;0
0.378;634;0
0.046;636;0
0.045;638;0
0.045;640;0
0.933;642;0
4.637;644;0
3.836;646;0
3.595;648;0
3.619;650;0
3.064;652;0
0.085;654;0
0.045;656;0
0.046;658;0
2.072;660;0
4.71;662;0
3.615;664;0
