current;delta;status
2.987;0;0
2.998;2;0
3.061;4;0
3.171;6;0
3.168;8;0
3.25;10;0
3.103;12;0
3.224;14;0
2.777;16;0
0.111;18;0
0.046;20;0
0.046;22;0
0.046;24;0
0.046;26;0
0.046;28;0
0.046;30;0
0.046;32;0
0.046;34;0
0.7;36;0
3.975;38;0
3.308;40;0
3.437;42;0
3.288;44;0
3.527;46;0
3.216;48;0
3.591;50;0
3.428;52;0
3.586;54;0
3.532;56;0
3.592;58;0
3.709;60;0
3.696;62;0
3.812;64;0
3.724;66;0
3.995;68;0
3.845;70;0
4.168;72;0
3.933;74;0
4.195;76;0
4.027;78;0
4.136;80;0
4.224;82;0
4.44;84;0
6.81;86;0
9.563;88;0
10.896;90;0
10.323;92;0
10.318;94;0
10.348;96;0
10.265;98;0
9.325;100;0
8.81;102;0
8.813;104;0
8.802;106;0
8.799;108;0
8.797;110;0
8.991;112;0
10.807;114;0
10.609;116;0
10.582;118;0
10.586;120;0
10.635;122;0
9.984;124;0
8.806;126;0
8.8;128;0
8.802;130;0
8.786;132;0
8.795;134;0
8.84;136;0
10.984;138;0
10.413;140;0
10.275;142;0
10.273;144;0
10.281;146;0
9.966;148;0
8.811;150;0
8.802;152;0
8.793;154;0
8.793;156;0
8.789;158;0
8.795;160;0
10.202;162;0
10.684;164;0
10.65;166;0
10.581;168;0
10.576;170;0
10.615;172;0
8.843;174;0
8.779;176;0
8.788;178;0
8.787;180;0
8.773;182;0
8.768;184;0
9.967;186;0
10.774;188;0
10.269;190;0
10.255;192;0
10.296;194;0
10.241;196;0
9.139;198;0
8.792;200;0
8.79;202;0
10.183;204;0
10.497;206;0
10.334;208;0
10.336;210;0
10.239;212;0
10.262;214;0
9.095;216;0
8.793;218;0
8.783;220;0
8.794;222;0
8.792;224;0
10.777;226;0
10.353;228;0
10.318;230;0
10.275;232;0
10.175;234;0
8.828;236;0
8.789;238;0
8.786;240;0
8.843;242;0
10.888;244;0
10.23;246;0
10.201;248;0
10.21;250;0
10.262;252;0
9.927;254;0
8.787;256;0
8.788;258;0
8.778;260;0
8.773;262;0
9.192;264;0
11.008;266;0
10.311;268;0
10.274;270;0
10.249;272;0
9.555;274;0
8.777;276;0
8.774;278;0
8.78;280;0
9.744;282;0
10.758;284;0
10.241;286;0
10.278;288;0
10.307;290;0
10.336;292;0
9.231;294;0
8.793;296;0
8.797;298;0
8.778;300;0
8.777;302;0
10.583;304;0
10.506;306;0
10.348;308;0
10.197;310;0
10.246;312;0
8.859;314;0
8.77;316;0
8.771;318;0
8.809;320;0
10.837;322;0
10.227;324;0
10.272;326;0
10.257;328;0
10.317;330;0
9.93;332;0
8.785;334;0
8.779;336;0
8.781;338;0
8.778;340;0
9.016;342;0
11.057;344;0
10.285;346;0
10.265;348;0
10.237;350;0
9.632;352;0
8.78;354;0
8.783;356;0
8.773;358;0
9.487;360;0
10.828;362;0
10.313;364;0
10.204;366;0
10.246;368;0
10.256;370;0
9.316;372;0
8.79;374;0
8.781;376;0
8.784;378;0
8.767;380;0
10.414;382;0
10.543;384;0
10.294;386;0
10.343;388;0
10.281;390;0
8.958;392;0
8.771;394;0
8.783;396;0
8.78;398;0
10.699;400;0
10.423;402;0
10.222;404;0
10.245;406;0
10.274;408;0
9.411;410;0
8.801;412;0
8.783;414;0
8.776;416;0
8.783;418;0
10.204;420;0
10.471;422;0
10.289;424;0
10.29;426;0
10.27;428;0
9.078;430;0
8.774;432;0
8.777;434;0
8.776;436;0
10.834;438;0
10.231;440;0
10.201;442;0
10.185;444;0
10.186;446;0
10.152;448;0
8.827;450;0
8.786;452;0
8.771;454;0
8.77;456;0
8.874;458;0
11.004;460;0
10.393;462;0
10.276;464;0
10.232;466;0
9.836;468;0
8.781;470;0
8.773;472;0
8.778;474;0
9.165;476;0
10.991;478;0
10.18;480;0
10.277;482;0
10.281;484;0
10.271;486;0
9.485;488;0
8.788;490;0
8.787;492;0
8.775;494;0
8.773;496;0
9.955;498;0
10.739;500;0
10.298;502;0
10.201;504;0
10.236;506;0
9.189;508;0
8.786;510;0
8.779;512;0
8.772;514;0
10.656;516;0
10.164;518;0
10.156;520;0
10.192;522;0
10.245;524;0
10.179;526;0
8.841;528;0
8.785;530;0
8.777;532;0
8.777;534;0
8.845;536;0
10.936;538;0
10.324;540;0
10.202;542;0
10.209;544;0
9.954;546;0
8.787;548;0
8.791;550;0
8.776;552;0
9.087;554;0
11.021;556;0
10.156;558;0
10.145;560;0
10.116;562;0
10.277;564;0
9.559;566;0
8.785;568;0
8.782;570;0
8.79;572;0
8.784;574;0
9.838;576;0
10.623;578;0
10.208;580;0
10.251;582;0
10.177;584;0
9.253;586;0
8.782;588;0
8.79;590;0
8.786;592;0
10.392;594;0
10.461;596;0
10.219;598;0
10.29;600;0
10.24;602;0
10.293;604;0
8.897;606;0
8.787;608;0
8.776;610;0
8.775;612;0
9.627;614;0
10.822;616;0
10.331;618;0
10.352;620;0
10.287;622;0
9.351;624;0
8.782;626;0
8.786;628;0
8.783;630;0
10.29;632;0
10.473;634;0
10.238;636;0
10.259;638;0
10.242;640;0
10.303;642;0
8.895;644;0
8.748;646;0
8.77;648;0
8.778;650;0
8.788;652;0
10.892;654;0
10.419;656;0
10.268;658;0
10.202;660;0
10.113;662;0
8.792;664;0
8.781;666;0
8.771;668;0
8.911;670;0
10.984;672;0
10.283;674;0
10.248;676;0
10.205;678;0
10.215;680;0
9.683;682;0
8.771;684;0
8.778;686;0
8.767;688;0
8.774;690;0
9.394;692;0
10.9;694;0
10.268;696;0
10.24;698;0
10.213;700;0
9.324;702;0
8.778;704;0
8.778;706;0
8.766;708;0
10.04;710;0
10.507;712;0
10.197;714;0
10.302;716;0
10.288;718;0
10.292;720;0
8.962;722;0
8.767;724;0
8.762;726;0
8.77;728;0
8.783;730;0
10.717;732;0
10.438;734;0
10.231;736;0
10.282;738;0
10.192;740;0
8.795;742;0
8.77;744;0
8.777;746;0
8.845;748;0
11.006;750;0
10.229;752;0
10.259;754;0
10.266;756;0
10.303;758;0
9.775;760;0
8.783;762;0
8.772;764;0
8.759;766;0
8.759;768;0
9.224;770;0
11.042;772;0
10.271;774;0
10.281;776;0
10.354;778;0
9.497;780;0
8.763;782;0
8.761;784;0
8.757;786;0
9.969;788;0
10.695;790;0
10.192;792;0
10.211;794;0
10.213;796;0
10.25;798;0
10.218;800;0
10.261;802;0
8.976;804;0
8.771;806;0
8.764;808;0
8.767;810;0
10.791;812;0
10.376;814;0
10.285;816;0
10.288;818;0
10.259;820;0
10.254;822;0
9.439;824;0
8.778;826;0
8.77;828;0
8.862;830;0
10.947;832;0
10.219;834;0
10.167;836;0
10.218;838;0
10.191;840;0
10.137;842;0
10.205;844;0
9.742;846;0
8.772;848;0
8.768;850;0
8.776;852;0
8.771;854;0
10.746;856;0
10.387;858;0
10.255;860;0
10.256;862;0
10.258;864;0
10.225;866;0
9.309;868;0
8.754;870;0
8.756;872;0
8.854;874;0
10.989;876;0
10.157;878;0
10.158;880;0
10.155;882;0
10.203;884;0
10.17;886;0
10.228;888;0
9.677;890;0
8.765;892;0
8.765;894;0
8.76;896;0
8.766;898;0
10.823;900;0
10.285;902;0
10.256;904;0
10.172;906;0
10.27;908;0
10.25;910;0
9.289;912;0
8.769;914;0
8.769;916;0
8.873;918;0
10.959;920;0
10.231;922;0
10.245;924;0
10.229;926;0
10.188;928;0
10.11;930;0
10.114;932;0
9.69;934;0
8.766;936;0
8.765;938;0
8.767;940;0
8.769;942;0
10.823;944;0
10.294;946;0
10.229;948;0
10.249;950;0
10.294;952;0
10.28;954;0
9.334;956;0
8.777;958;0
8.773;960;0
8.918;962;0
10.982;964;0
10.3;966;0
10.145;968;0
10.244;970;0
10.201;972;0
10.229;974;0
10.267;976;0
9.673;978;0
8.783;980;0
8.78;982;0
8.771;984;0
8.796;986;0
10.912;988;0
10.384;990;0
10.319;992;0
10.344;994;0
10.279;996;0
10.284;998;0
9.274;1000;0
8.771;1002;0
8.776;1004;0
8.956;1006;0
11.05;1008;0
10.263;1010;0
10.246;1012;0
10.223;1014;0
10.278;1016;0
10.239;1018;0
10.252;1020;0
8.859;1022;0
8.771;1024;0
8.769;1026;0
8.768;1028;0
9.594;1030;0
11.03;1032;0
10.326;1034;0
10.294;1036;0
10.298;1038;0
10.334;1040;0
10.024;1042;0
8.776;1044;0
8.771;1046;0
8.768;1048;0
10.362;1050;0
10.455;1052;0
10.263;1054;0
10.209;1056;0
10.238;1058;0
10.218;1060;0
10.172;1062;0
10.221;1064;0
8.865;1066;0
8.775;1068;0
8.773;1070;0
8.777;1072;0
9.79;1074;0
10.88;1076;0
10.279;1078;0
10.366;1080;0
10.247;1082;0
10.353;1084;0
9.968;1086;0
8.772;1088;0
8.758;1090;0
8.756;1092;0
10.269;1094;0
10.429;1096;0
10.272;1098;0
10.223;1100;0
10.302;1102;0
10.31;1104;0
10.272;1106;0
10.267;1108;0
8.836;1110;0
8.765;1112;0
8.753;1114;0
8.755;1116;0
9.938;1118;0
10.664;1120;0
10.309;1122;0
10.24;1124;0
10.339;1126;0
10.318;1128;0
9.889;1130;0
8.754;1132;0
8.758;1134;0
8.752;1136;0
10.527;1138;0
10.416;1140;0
10.256;1142;0
10.314;1144;0
10.256;1146;0
10.212;1148;0
10.229;1150;0
10.146;1152;0
8.799;1154;0
8.777;1156;0
8.766;1158;0
8.77;1160;0
10.158;1162;0
10.56;1164;0
10.32;1166;0
10.214;1168;0
10.297;1170;0
10.292;1172;0
9.877;1174;0
8.751;1176;0
8.751;1178;0
8.749;1180;0
10.517;1182;0
10.41;1184;0
10.308;1186;0
10.22;1188;0
10.271;1190;0
10.257;1192;0
10.236;1194;0
10.118;1196;0
8.788;1198;0
8.745;1200;0
8.751;1202;0
8.754;1204;0
9.988;1206;0
10.675;1208;0
10.289;1210;0
10.259;1212;0
10.338;1214;0
10.324;1216;0
9.085;1218;0
8.746;1220;0
8.75;1222;0
9.097;1224;0
11.014;1226;0
10.314;1228;0
10.226;1230;0
10.307;1232;0
10.223;1234;0
10.302;1236;0
10.205;1238;0
9.444;1240;0
8.76;1242;0
8.745;1244;0
8.751;1246;0
8.823;1248;0
11.064;1250;0
10.288;1252;0
10.302;1254;0
10.376;1256;0
10.377;1258;0
10.256;1260;0
9.051;1262;0
8.752;1264;0
8.757;1266;0
9.154;1268;0
10.972;1270;0
10.205;1272;0
10.186;1274;0
10.175;1276;0
10.184;1278;0
10.205;1280;0
10.237;1282;0
9.362;1284;0
8.738;1286;0
8.743;1288;0
8.737;1290;0
8.843;1292;0
11.055;1294;0
10.26;1296;0
10.302;1298;0
10.297;1300;0
10.288;1302;0
10.273;1304;0
8.862;1306;0
8.748;1308;0
8.729;1310;0
9.459;1312;0
10.834;1314;0
10.269;1316;0
10.276;1318;0
10.234;1320;0
10.282;1322;0
10.234;1324;0
