current;delta;status
0.045;0;0
0.045;2;0
0.045;4;0
0.045;6;0
0.045;8;0
0.045;10;0
0.045;12;0
0.046;14;0
0.148;16;0
0.628;18;0
1.711;20;0
1.314;22;0
1.412;24;0
1.552;26;0
1.511;28;0
1.494;30;0
1.535;32;0
1.561;34;0
1.582;36;0
1.566;38;0
1.566;40;0
1.589;42;0
1.659;44;0
1.745;46;0
1.799;48;0
2.102;50;0
1.957;52;0
1.957;54;0
1.978;56;0
2.019;58;0
1.985;60;0
1.94;62;0
1.904;64;0
1.841;66;0
1.824;68;0
1.834;70;0
1.805;72;0
1.811;74;0
1.785;76;0
1.801;78;0
1.826;80;0
1.874;82;0
1.904;84;0
1.903;86;0
1.912;88;0
1.94;90;0
1.999;92;0
2.058;94;0
2.04;96;0
2.062;98;0
2.085;100;0
2.146;102;0
2.202;104;0
2.181;106;0
1.17;108;0
0.046;110;0
0.046;112;0
0.046;114;0
0.046;116;0
0.046;118;0
0.046;120;0
0.046;122;0
0.046;124;0
0.046;126;0
2.125;128;0
2.477;130;0
2.298;132;0
2.185;134;0
2.145;136;0
2.206;138;0
2.348;140;0
2.349;142;0
2.297;144;0
2.275;146;0
2.385;148;0
2.649;150;0
2.462;152;0
2.523;154;0
2.561;156;0
2.559;158;0
2.764;160;0
2.598;162;0
2.699;164;0
2.731;166;0
2.765;168;0
2.76;170;0
2.743;172;0
2.801;174;0
2.948;176;0
1.301;178;0
0.046;180;0
0.046;182;0
0.046;184;0
0.046;186;0
0.046;188;0
0.046;190;0
0.046;192;0
0.046;194;0
0.046;196;0
3.32;198;0
3.008;200;0
2.687;202;0
2.896;204;0
2.976;206;0
2.948;208;0
2.978;210;0
2.935;212;0
3.046;214;0
3.038;216;0
2.953;218;0
3.186;220;0
3.113;222;0
3.173;224;0
3.372;226;0
3.206;228;0
3.354;230;0
3.252;232;0
3.432;234;0
3.344;236;0
3.4;238;0
3.518;240;0
3.575;242;0
3.557;244;0
6.633;246;0
9.274;248;0
10.535;250;0
9.892;252;0
9.917;254;0
9.863;256;0
9.898;258;0
9.37;260;0
8.864;262;0
8.864;264;0
8.86;266;0
8.856;268;0
8.848;270;0
8.916;272;0
10.465;274;0
10.166;276;0
10.191;278;0
10.145;280;0
10.28;282;0
9.79;284;0
8.857;286;0
8.852;288;0
8.837;290;0
8.847;292;0
8.843;294;0
8.848;296;0
10.395;298;0
10.016;300;0
9.884;302;0
9.959;304;0
9.982;306;0
9.826;308;0
8.875;310;0
8.858;312;0
8.853;314;0
8.849;316;0
8.854;318;0
8.846;320;0
9.813;322;0
10.259;324;0
10.166;326;0
10.228;328;0
10.188;330;0
10.192;332;0
9.016;334;0
8.893;336;0
8.88;338;0
8.851;340;0
8.848;342;0
8.827;344;0
9.537;346;0
10.671;348;0
10.019;350;0
10.042;352;0
9.97;354;0
10.112;356;0
9.222;358;0
8.867;360;0
8.861;362;0
9.003;364;0
10.735;366;0
10.025;368;0
10.053;370;0
10.041;372;0
9.987;374;0
9.574;376;0
8.865;378;0
8.857;380;0
8.851;382;0
8.869;384;0
9.487;386;0
10.537;388;0
9.96;390;0
9.973;392;0
9.994;394;0
9.312;396;0
8.876;398;0
8.869;400;0
8.876;402;0
10.18;404;0
10.014;406;0
10.068;408;0
10.091;410;0
10.084;412;0
9.654;414;0
8.888;416;0
8.886;418;0
8.895;420;0
8.875;422;0
9.444;424;0
10.626;426;0
10.05;428;0
10.012;430;0
9.978;432;0
9.352;434;0
8.887;436;0
8.879;438;0
8.873;440;0
9.957;442;0
10.15;444;0
9.903;446;0
9.871;448;0
9.855;450;0
9.898;452;0
8.989;454;0
8.757;456;0
8.761;458;0
8.741;460;0
8.754;462;0
10.287;464;0
10.058;466;0
9.946;468;0
9.898;470;0
9.765;472;0
8.768;474;0
8.751;476;0
8.741;478;0
8.834;480;0
10.628;482;0
10.011;484;0
9.983;486;0
9.943;488;0
9.906;490;0
9.556;492;0
8.761;494;0
8.765;496;0
8.759;498;0
8.761;500;0
9.215;502;0
10.627;504;0
9.991;506;0
9.918;508;0
9.946;510;0
9.304;512;0
8.769;514;0
8.762;516;0
8.756;518;0
9.862;520;0
10.143;522;0
9.967;524;0
9.913;526;0
9.921;528;0
9.92;530;0
8.952;532;0
8.761;534;0
8.776;536;0
8.756;538;0
8.749;540;0
10.34;542;0
10.049;544;0
9.912;546;0
9.95;548;0
9.873;550;0
8.792;552;0
8.754;554;0
8.763;556;0
8.79;558;0
10.668;560;0
9.952;562;0
9.854;564;0
9.936;566;0
9.952;568;0
9.49;570;0
8.752;572;0
8.765;574;0
8.761;576;0
8.746;578;0
9.223;580;0
10.631;582;0
9.949;584;0
9.857;586;0
10.08;588;0
9.271;590;0
8.765;592;0
8.754;594;0
8.758;596;0
9.757;598;0
10.284;600;0
9.913;602;0
9.918;604;0
9.87;606;0
9.559;608;0
8.734;610;0
8.731;612;0
8.738;614;0
8.728;616;0
9.04;618;0
10.537;620;0
9.913;622;0
9.903;624;0
9.853;626;0
9.408;628;0
8.761;630;0
8.735;632;0
8.712;634;0
9.618;636;0
10.312;638;0
9.962;640;0
9.96;642;0
9.975;644;0
10.001;646;0
9.086;648;0
8.717;650;0
8.715;652;0
8.709;654;0
8.707;656;0
10.295;658;0
10.097;660;0
10.001;662;0
9.943;664;0
9.99;666;0
8.762;668;0
8.708;670;0
8.713;672;0
8.735;674;0
10.665;676;0
9.995;678;0
9.972;680;0
9.951;682;0
9.957;684;0
9.539;686;0
8.709;688;0
8.713;690;0
8.715;692;0
8.691;694;0
9.06;696;0
10.63;698;0
9.943;700;0
9.933;702;0
9.929;704;0
9.349;706;0
8.703;708;0
8.711;710;0
8.715;712;0
9.638;714;0
10.409;716;0
9.957;718;0
9.981;720;0
9.973;722;0
9.99;724;0
9.014;726;0
8.721;728;0
8.713;730;0
8.701;732;0
8.692;734;0
10.718;736;0
9.909;738;0
10.001;740;0
10.017;742;0
9.452;744;0
8.7;746;0
8.692;748;0
8.701;750;0
9.376;752;0
10.522;754;0
9.89;756;0
9.974;758;0
9.96;760;0
9.887;762;0
9.136;764;0
8.702;766;0
8.695;768;0
8.692;770;0
8.699;772;0
10.204;774;0
9.957;776;0
10.001;778;0
9.974;780;0
9.958;782;0
8.84;784;0
8.698;786;0
8.687;788;0
8.692;790;0
10.577;792;0
10.001;794;0
9.913;796;0
9.854;798;0
9.92;800;0
9.712;802;0
8.711;804;0
8.691;806;0
8.697;808;0
8.707;810;0
8.803;812;0
10.745;814;0
9.999;816;0
9.912;818;0
9.941;820;0
9.488;822;0
8.688;824;0
8.689;826;0
8.687;828;0
9.145;830;0
10.767;832;0
9.906;834;0
9.947;836;0
9.908;838;0
9.93;840;0
9.231;842;0
8.701;844;0
8.712;846;0
8.699;848;0
8.707;850;0
9.889;852;0
10.263;854;0
9.944;856;0
9.954;858;0
9.937;860;0
8.923;862;0
8.711;864;0
8.702;866;0
8.703;868;0
10.41;870;0
9.965;872;0
9.941;874;0
9.913;876;0
9.935;878;0
9.808;880;0
8.72;882;0
8.716;884;0
8.708;886;0
8.704;888;0
8.762;890;0
10.663;892;0
9.956;894;0
9.914;896;0
9.944;898;0
9.593;900;0
8.706;902;0
8.719;904;0
8.709;906;0
9.038;908;0
10.65;910;0
9.951;912;0
10.041;914;0
10.007;916;0
10.017;918;0
9.31;920;0
8.716;922;0
8.713;924;0
8.701;926;0
8.714;928;0
9.774;930;0
10.336;932;0
9.941;934;0
9.969;936;0
9.631;938;0
8.737;940;0
8.714;942;0
8.721;944;0
8.843;946;0
10.609;948;0
10.003;950;0
9.972;952;0
9.942;954;0
9.957;956;0
9.889;958;0
9.867;960;0
9.441;962;0
8.71;964;0
8.708;966;0
8.707;968;0
8.731;970;0
10.481;972;0
10.06;974;0
9.951;976;0
9.997;978;0
10.076;980;0
9.932;982;0
9.063;984;0
8.703;986;0
8.714;988;0
8.896;990;0
10.751;992;0
9.954;994;0
9.946;996;0
9.963;998;0
9.932;1000;0
9.969;1002;0
9.966;1004;0
9.411;1006;0
8.729;1008;0
8.726;1010;0
8.726;1012;0
8.75;1014;0
10.707;1016;0
10.183;1018;0
10.108;1020;0
