current;delta;status
2.646;0;0
2.603;2;0
2.706;4;0
2.648;6;0
2.749;8;0
2.696;10;0
2.704;12;0
2.813;14;0
2.769;16;0
3.062;18;0
3.053;20;0
2.874;22;0
2.969;24;0
2.979;26;0
2.976;28;0
2.669;30;0
0.154;32;0
0.045;34;0
0.046;36;0
0.045;38;0
0.045;40;0
0.046;42;0
0.045;44;0
0.045;46;0
0.045;48;0
0.324;50;0
3.807;52;0
2.794;54;0
3.003;56;0
2.904;58;0
2.976;60;0
3.11;62;0
3.183;64;0
3.083;66;0
3.341;68;0
3.005;70;0
3.258;72;0
3.193;74;0
3.407;76;0
3.347;78;0
3.499;80;0
3.47;82;0
3.559;84;0
3.436;86;0
3.576;88;0
3.614;90;0
3.711;92;0
3.635;94;0
3.621;96;0
3.699;98;0
8.085;100;0
10.351;102;0
10.184;104;0
9.979;106;0
10.028;108;0
10.015;110;0
9.911;112;0
8.828;114;0
8.748;116;0
8.757;118;0
8.744;120;0
8.756;122;0
8.753;124;0
9.995;126;0
10.233;128;0
10.315;130;0
10.253;132;0
10.353;134;0
10.291;136;0
8.826;138;0
8.754;140;0
8.76;142;0
8.751;144;0
8.757;146;0
8.746;148;0
9.777;150;0
10.432;152;0
10.077;154;0
10.028;156;0
9.964;158;0
9.981;160;0
9.036;162;0
8.758;164;0
8.757;166;0
8.752;168;0
8.758;170;0
8.744;172;0
9.161;174;0
10.472;176;0
10.195;178;0
10.236;180;0
10.245;182;0
10.234;184;0
9.427;186;0
8.752;188;0
8.746;190;0
8.751;192;0
8.738;194;0
8.727;196;0
8.874;198;0
10.797;200;0
10.006;202;0
9.961;204;0
9.998;206;0
9.958;208;0
8.913;210;0
8.76;212;0
8.747;214;0
8.912;216;0
10.693;218;0
9.959;220;0
10.038;222;0
9.983;224;0
10.079;226;0
9.587;228;0
8.779;230;0
8.77;232;0
8.765;234;0
8.759;236;0
9.39;238;0
10.527;240;0
9.992;242;0
9.941;244;0
9.911;246;0
9.25;248;0
8.762;250;0
8.761;252;0
8.747;254;0
9.982;256;0
10.086;258;0
9.925;260;0
9.984;262;0
9.966;264;0
9.912;266;0
8.919;268;0
8.722;270;0
8.734;272;0
8.732;274;0
8.727;276;0
10.33;278;0
10.05;280;0
9.876;282;0
9.97;284;0
9.864;286;0
8.759;288;0
8.729;290;0
8.734;292;0
8.814;294;0
10.612;296;0
9.903;298;0
9.959;300;0
9.931;302;0
9.924;304;0
9.503;306;0
8.747;308;0
8.734;310;0
8.735;312;0
8.732;314;0
9.379;316;0
10.591;318;0
9.947;320;0
9.99;322;0
9.89;324;0
9.129;326;0
8.729;328;0
8.729;330;0
8.742;332;0
10.081;334;0
10.002;336;0
9.911;338;0
9.937;340;0
9.966;342;0
9.913;344;0
8.882;346;0
8.722;348;0
8.72;350;0
8.722;352;0
8.732;354;0
10.523;356;0
10.046;358;0
9.942;360;0
9.832;362;0
9.707;364;0
8.732;366;0
8.721;368;0
8.731;370;0
8.907;372;0
10.612;374;0
9.873;376;0
9.892;378;0
9.903;380;0
9.871;382;0
9.436;384;0
8.717;386;0
8.708;388;0
8.708;390;0
8.709;392;0
9.445;394;0
10.366;396;0
9.897;398;0
9.897;400;0
9.829;402;0
9.147;404;0
8.713;406;0
8.708;408;0
8.894;410;0
10.563;412;0
9.912;414;0
9.903;416;0
9.898;418;0
9.927;420;0
9.351;422;0
8.731;424;0
8.725;426;0
8.706;428;0
8.723;430;0
9.665;432;0
10.257;434;0
9.961;436;0
9.973;438;0
9.949;440;0
9.117;442;0
8.721;444;0
8.721;446;0
8.718;448;0
10.141;450;0
10.109;452;0
9.87;454;0
9.957;456;0
9.841;458;0
9.982;460;0
8.799;462;0
8.721;464;0
8.715;466;0
8.726;468;0
8.761;470;0
10.599;472;0
9.949;474;0
9.89;476;0
9.991;478;0
9.632;480;0
8.734;482;0
8.73;484;0
8.744;486;0
8.936;488;0
10.539;490;0
9.884;492;0
9.886;494;0
9.936;496;0
9.835;498;0
9.387;500;0
8.749;502;0
8.756;504;0
8.758;506;0
8.74;508;0
9.505;510;0
10.385;512;0
9.947;514;0
9.909;516;0
9.868;518;0
9.145;520;0
8.753;522;0
8.749;524;0
8.756;526;0
10.046;528;0
10.031;530;0
9.883;532;0
9.921;534;0
9.863;536;0
9.896;538;0
8.847;540;0
8.727;542;0
8.743;544;0
8.742;546;0
8.752;548;0
10.469;550;0
9.928;552;0
9.913;554;0
9.946;556;0
9.753;558;0
8.753;560;0
8.721;562;0
8.721;564;0
8.866;566;0
10.516;568;0
9.933;570;0
9.876;572;0
9.961;574;0
9.836;576;0
9.51;578;0
8.75;580;0
8.731;582;0
8.748;584;0
8.747;586;0
9.312;588;0
10.426;590;0
9.863;592;0
9.864;594;0
9.887;596;0
9.22;598;0
8.728;600;0
8.742;602;0
8.746;604;0
10.012;606;0
9.889;608;0
9.868;610;0
9.872;612;0
9.916;614;0
9.458;616;0
8.739;618;0
8.737;620;0
8.734;622;0
8.736;624;0
9.281;626;0
10.45;628;0
9.918;630;0
9.869;632;0
9.958;634;0
9.191;636;0
8.737;638;0
8.738;640;0
8.736;642;0
9.884;644;0
10.14;646;0
9.959;648;0
9.906;650;0
9.868;652;0
9.913;654;0
8.919;656;0
8.752;658;0
8.734;660;0
8.73;662;0
8.731;664;0
10.38;666;0
10.076;668;0
10.032;670;0
9.909;672;0
9.908;674;0
8.761;676;0
8.728;678;0
8.735;680;0
8.802;682;0
10.516;684;0
9.933;686;0
9.943;688;0
9.93;690;0
9.912;692;0
9.551;694;0
8.741;696;0
8.728;698;0
8.734;700;0
8.713;702;0
9.156;704;0
10.514;706;0
10.02;708;0
9.976;710;0
9.927;712;0
9.172;714;0
8.718;716;0
8.722;718;0
8.729;720;0
9.995;722;0
10.162;724;0
9.95;726;0
9.924;728;0
9.969;730;0
9.915;732;0
8.902;734;0
8.724;736;0
8.717;738;0
8.721;740;0
8.733;742;0
10.534;744;0
9.99;746;0
9.928;748;0
9.869;750;0
9.791;752;0
8.753;754;0
8.721;756;0
8.705;758;0
8.799;760;0
10.557;762;0
9.917;764;0
9.95;766;0
9.937;768;0
9.897;770;0
9.539;772;0
8.754;774;0
8.737;776;0
8.731;778;0
8.735;780;0
9.318;782;0
10.611;784;0
9.985;786;0
9.888;788;0
9.884;790;0
9.164;792;0
8.743;794;0
8.723;796;0
8.732;798;0
9.943;800;0
10.069;802;0
9.885;804;0
9.907;806;0
9.911;808;0
9.92;810;0
9.887;812;0
9.512;814;0
8.736;816;0
8.736;818;0
8.722;820;0
8.737;822;0
10.515;824;0
9.986;826;0
9.974;828;0
9.971;830;0
9.927;832;0
9.897;834;0
9.177;836;0
8.726;838;0
8.732;840;0
8.824;842;0
10.585;844;0
9.896;846;0
9.893;848;0
9.939;850;0
9.861;852;0
9.908;854;0
9.9;856;0
9.452;858;0
8.726;860;0
8.721;862;0
8.709;864;0
8.722;866;0
10.498;868;0
9.906;870;0
10.014;872;0
9.924;874;0
9.88;876;0
9.946;878;0
9.154;880;0
8.718;882;0
8.71;884;0
8.842;886;0
10.483;888;0
9.926;890;0
9.92;892;0
9.881;894;0
9.824;896;0
9.891;898;0
9.887;900;0
9.437;902;0
8.709;904;0
8.709;906;0
8.703;908;0
8.719;910;0
10.534;912;0
9.995;914;0
9.892;916;0
9.941;918;0
9.906;920;0
9.913;922;0
9.092;924;0
8.704;926;0
8.704;928;0
8.883;930;0
10.566;932;0
9.877;934;0
9.864;936;0
9.884;938;0
9.829;940;0
9.901;942;0
9.875;944;0
9.349;946;0
8.721;948;0
8.727;950;0
8.73;952;0
8.743;954;0
10.5;956;0
9.903;958;0
9.853;960;0
9.851;962;0
9.898;964;0
9.893;966;0
9.067;968;0
8.721;970;0
8.705;972;0
8.879;974;0
10.589;976;0
9.893;978;0
9.813;980;0
9.83;982;0
9.889;984;0
9.831;986;0
9.835;988;0
9.32;990;0
8.706;992;0
8.694;994;0
8.699;996;0
8.78;998;0
10.623;1000;0
9.9;1002;0
9.925;1004;0
9.834;1006;0
9.806;1008;0
9.794;1010;0
8.688;1012;0
8.688;1014;0
8.682;1016;0
10.234;1018;0
9.856;1020;0
9.783;1022;0
9.75;1024;0
9.866;1026;0
9.813;1028;0
9.775;1030;0
9.648;1032;0
8.679;1034;0
8.684;1036;0
8.672;1038;0
8.68;1040;0
9.947;1042;0
10.105;1044;0
9.91;1046;0
9.871;1048;0
9.889;1050;0
9.815;1052;0
9.403;1054;0
8.69;1056;0
8.696;1058;0
8.705;1060;0
