current;delta;status
9.318;0;0
8.855;2;0
8.849;4;0
8.846;6;0
8.843;8;0
9.554;10;0
10.75;12;0
10.168;14;0
10.159;16;0
10.151;18;0
10.108;20;0
9.317;22;0
8.846;24;0
8.845;26;0
8.855;28;0
8.859;30;0
8.846;32;0
10.086;34;0
10.433;36;0
10.454;38;0
10.518;40;0
10.52;42;0
10.22;44;0
8.855;46;0
8.85;48;0
8.852;50;0
8.844;52;0
8.831;54;0
8.865;56;0
10.894;58;0
10.283;60;0
10.181;62;0
10.194;64;0
10.148;66;0
9.844;68;0
8.861;70;0
8.845;72;0
8.845;74;0
9.997;76;0
10.575;78;0
10.256;80;0
10.179;82;0
10.267;84;0
10.186;86;0
9.156;88;0
8.859;90;0
8.854;92;0
8.842;94;0
8.856;96;0
10.863;98;0
10.319;100;0
10.235;102;0
10.202;104;0
9.877;106;0
8.862;108;0
8.855;110;0
8.852;112;0
10.144;114;0
10.196;116;0
10.205;118;0
10.181;120;0
10.152;122;0
9.785;124;0
8.861;126;0
8.862;128;0
8.856;130;0
8.837;132;0
9.433;134;0
10.683;136;0
10.22;138;0
10.214;140;0
10.256;142;0
9.278;144;0
8.87;146;0
8.857;148;0
8.851;150;0
10.688;152;0
10.31;154;0
10.208;156;0
10.142;158;0
10.113;160;0
10.002;162;0
8.895;164;0
8.864;166;0
8.848;168;0
8.839;170;0
8.993;172;0
11.04;174;0
10.228;176;0
10.213;178;0
10.22;180;0
9.593;182;0
8.854;184;0
8.848;186;0
8.844;188;0
10.39;190;0
10.35;192;0
10.113;194;0
10.277;196;0
10.15;198;0
10;200;0
8.882;202;0
8.846;204;0
8.84;206;0
8.855;208;0
9.083;210;0
11.029;212;0
10.253;214;0
10.211;216;0
10.215;218;0
9.527;220;0
8.854;222;0
8.855;224;0
8.852;226;0
9.81;228;0
10.469;230;0
10.163;232;0
10.164;234;0
10.186;236;0
9.729;238;0
8.842;240;0
8.834;242;0
8.839;244;0
8.838;246;0
9.739;248;0
10.738;250;0
10.249;252;0
10.179;254;0
10.198;256;0
9.154;258;0
8.846;260;0
8.847;262;0
8.844;264;0
10.564;266;0
10.234;268;0
10.144;270;0
10.111;272;0
10.13;274;0
10.062;276;0
8.899;278;0
8.846;280;0
8.849;282;0
8.846;284;0
8.905;286;0
10.969;288;0
10.231;290;0
10.166;292;0
10.223;294;0
9.959;296;0
8.86;298;0
8.846;300;0
8.839;302;0
9.114;304;0
10.903;306;0
10.07;308;0
10.223;310;0
10.189;312;0
10.165;314;0
9.512;316;0
8.853;318;0
8.838;320;0
8.825;322;0
8.834;324;0
9.801;326;0
10.702;328;0
10.195;330;0
10.209;332;0
10.193;334;0
9.078;336;0
8.828;338;0
8.837;340;0
8.823;342;0
10.661;344;0
10.175;346;0
10.11;348;0
10.103;350;0
10.086;352;0
10.015;354;0
8.88;356;0
8.843;358;0
8.829;360;0
8.836;362;0
8.913;364;0
10.826;366;0
10.228;368;0
10.092;370;0
10.132;372;0
9.841;374;0
8.835;376;0
8.84;378;0
8.838;380;0
9.196;382;0
10.822;384;0
10.118;386;0
10.165;388;0
10.074;390;0
10.152;392;0
9.534;394;0
8.841;396;0
8.842;398;0
8.833;400;0
8.831;402;0
9.957;404;0
10.467;406;0
10.236;408;0
10.142;410;0
10.329;412;0
9.144;414;0
8.838;416;0
8.851;418;0
8.83;420;0
10.383;422;0
10.273;424;0
10.079;426;0
10.09;428;0
10.113;430;0
10.112;432;0
8.848;434;0
8.839;436;0
8.839;438;0
8.844;440;0
9.635;442;0
10.718;444;0
10.212;446;0
10.133;448;0
10.195;450;0
9.328;452;0
8.839;454;0
8.848;456;0
8.845;458;0
10.352;460;0
10.23;462;0
10.146;464;0
10.113;466;0
10.18;468;0
10.108;470;0
8.958;472;0
8.846;474;0
8.848;476;0
8.833;478;0
8.85;480;0
10.774;482;0
10.18;484;0
10.153;486;0
10.198;488;0
9.954;490;0
8.852;492;0
8.844;494;0
8.826;496;0
8.96;498;0
10.798;500;0
10.132;502;0
10.105;504;0
10.153;506;0
10.105;508;0
9.753;510;0
8.842;512;0
8.845;514;0
8.827;516;0
8.839;518;0
9.514;520;0
10.75;522;0
10.201;524;0
10.214;526;0
10.219;528;0
9.373;530;0
8.832;532;0
8.831;534;0
8.824;536;0
10.119;538;0
10.336;540;0
10.107;542;0
10.191;544;0
10.072;546;0
10.085;548;0
9.093;550;0
8.825;552;0
8.834;554;0
8.835;556;0
8.834;558;0
10.611;560;0
10.266;562;0
10.131;564;0
10.192;566;0
10.082;568;0
8.867;570;0
8.818;572;0
8.823;574;0
8.894;576;0
10.871;578;0
10.104;580;0
10.177;582;0
10.104;584;0
10.12;586;0
9.772;588;0
8.826;590;0
8.835;592;0
8.827;594;0
8.819;596;0
9.258;598;0
10.878;600;0
10.216;602;0
10.252;604;0
10.189;606;0
9.537;608;0
8.837;610;0
8.822;612;0
8.822;614;0
9.793;616;0
10.633;618;0
10.117;620;0
10.123;622;0
10.181;624;0
10.148;626;0
9.083;628;0
8.839;630;0
8.833;632;0
8.836;634;0
9.231;636;0
10.947;638;0
10.184;640;0
10.282;642;0
10.205;644;0
9.535;646;0
8.819;648;0
8.826;650;0
8.818;652;0
9.635;654;0
10.679;656;0
4.158;658;0
3.604;660;0
3.629;662;0
3.643;664;0
3.601;666;0
3.636;668;0
1.833;670;0
0.046;672;0
0.046;674;0
0.046;676;0
1.846;678;0
5.024;680;0
3.573;682;0
3.536;684;0
3.622;686;0
3.722;688;0
3.425;690;0
0.499;692;0
0.046;694;0
0.046;696;0
3.601;698;0
4.185;700;0
3.486;702;0
3.639;704;0
3.615;706;0
3.54;708;0
3.645;710;0
3.574;712;0
1.37;714;0
0.046;716;0
0.046;718;0
0.046;720;0
2.129;722;0
4.837;724;0
3.769;726;0
3.527;728;0
3.612;730;0
3.688;732;0
3.456;734;0
0.386;736;0
0.046;738;0
0.046;740;0
3.536;742;0
4.021;744;0
3.489;746;0
3.496;748;0
3.525;750;0
3.58;752;0
3.604;754;0
3.614;756;0
0.853;758;0
0.046;760;0
0.046;762;0
0.046;764;0
2.824;766;0
4.59;768;0
3.669;770;0
3.535;772;0
3.623;774;0
3.597;776;0
3.267;778;0
0.233;780;0
0.046;782;0
0.046;784;0
3.961;786;0
3.933;788;0
3.583;790;0
3.529;792;0
3.499;794;0
3.622;796;0
3.508;798;0
3.532;800;0
0.806;802;0
0.046;804;0
0.046;806;0
0.046;808;0
2.844;810;0
4.437;812;0
3.611;814;0
3.519;816;0
3.475;818;0
3.596;820;0
2.955;822;0
0.182;824;0
0.046;826;0
0.046;828;0
4.262;830;0
3.7;832;0
3.439;834;0
3.524;836;0
3.44;838;0
3.584;840;0
3.475;842;0
2.638;844;0
0.048;846;0
0.046;848;0
0.046;850;0
0.421;852;0
4.625;854;0
3.656;856;0
3.592;858;0
3.517;860;0
3.475;862;0
3.491;864;0
1.797;866;0
0.046;868;0
0.046;870;0
1.329;872;0
4.605;874;0
3.565;876;0
3.465;878;0
3.521;880;0
3.516;882;0
3.498;884;0
3.553;886;0
2.641;888;0
0.047;890;0
0.046;892;0
0.046;894;0
0.513;896;0
4.713;898;0
3.72;900;0
3.625;902;0
3.705;904;0
3.695;906;0
3.631;908;0
1.881;910;0
0.046;912;0
0.046;914;0
1.485;916;0
4.758;918;0
3.664;920;0
3.494;922;0
3.639;924;0
3.536;926;0
3.588;928;0
3.648;930;0
2.538;932;0
0.046;934;0
0.046;936;0
0.046;938;0
0.643;940;0
4.808;942;0
3.733;944;0
3.598;946;0
3.167;948;0
0.285;950;0
0.198;952;0
0.198;954;0
0.198;956;0
0.199;958;0
0.198;960;0
0.198;962;0
0.198;964;0
0.198;966;0
0.198;968;0
3.507;970;0
4.181;972;0
3.031;974;0
2.354;976;0
1.593;978;0
1.604;980;0
1.376;982;0
1.438;984;0
1.414;986;0
1.414;988;0
1.414;990;0
2.832;992;0
3.323;994;0
3.13;996;0
1.95;998;0
2.527;1000;0
2.83;1002;0
2.862;1004;0
2.948;1006;0
2.929;1008;0
2.992;1010;0
3.196;1012;0
3.278;1014;0
3.358;1016;0
3.502;1018;0
3.579;1020;0
3.737;1022;0
3.789;1024;0
2.967;1026;0
0.204;1028;0
0.189;1030;0
0.105;1032;0
0.046;1034;0
1.048;1036;0
3.106;1038;0
0.119;1040;0
0.046;1042;0
0.046;1044;0
0.046;1046;0
0.046;1048;0
0.046;1050;0
0.046;1052;0
0.046;1054;0
0.046;1056;0
0.046;1058;0
0.046;1060;0
0.046;1062;0
0.046;1064;0
0.046;1066;0
0.046;1068;0
0.046;1070;0
0.046;1072;0
0.046;1074;0
0.046;1076;0
0.046;1078;0
0.046;1080;0
0.046;1082;0
0.046;1084;0
0.046;1086;0
0.046;1088;0
0.046;1090;0
0.046;1092;0
0.046;1094;0
0.046;1096;0
0.046;1098;0
0.046;1100;0
0.046;1102;0
2.237;1104;0
2.71;1106;0
0.369;1108;0
0.046;1110;0
0.046;1112;0
2.723;1114;0
2.328;1116;0
0.204;1118;0
0.046;1120;0
0.046;1122;0
0.046;1124;0
0.046;1126;0
0.046;1128;0
0.046;1130;0
0.046;1132;0
0.046;1134;0
0.046;1136;0
0.046;1138;0
0.046;1140;0
0.046;1142;0
0.046;1144;0
0.046;1146;0
0.205;1148;0
0.193;1150;0
0.193;1152;0
2.866;1154;0
2.645;1156;0
2.07;1158;0
0.064;1160;0
0.063;1162;0
0.063;1164;0
0.063;1166;0
2.423;1168;0
2.987;1170;0
2.522;1172;0
0.274;1174;0
0.062;1176;0
0.063;1178;0
0.063;1180;0
1.26;1182;0
3.428;1184;0
3.2;1186;0
1.301;1188;0
0.063;1190;0
0.062;1192;0
0.063;1194;0
0.102;1196;0
3.786;1198;0
3.234;1200;0
2.437;1202;0
0.063;1204;0
0.063;1206;0
0.062;1208;0
0.063;1210;0
3.02;1212;0
3.7;1214;0
3.117;1216;0
0.259;1218;0
0.062;1220;0
0.062;1222;0
0.061;1224;0
1.417;1226;0
4.437;1228;0
3.942;1230;0
1.411;1232;0
0.063;1234;0
0.062;1236;0
0.062;1238;0
0.185;1240;0
4.724;1242;0
3.925;1244;0
0.713;1246;0
0.062;1248;0
0.062;1250;0
0.062;1252;0
0.629;1254;0
4.855;1256;0
4.407;1258;0
2.327;1260;0
0.062;1262;0
0.061;1264;0
0.062;1266;0
0.051;1268;0
4.218;1270;0
4.888;1272;0
3.825;1274;0
0.103;1276;0
0.061;1278;0
0.056;1280;0
0.046;1282;0
2.526;1284;0
5.52;1286;0
4.87;1288;0
0.8;1290;0
0.058;1292;0
0.046;1294;0
0.046;1296;0
0.656;1298;0
5.437;1300;0
4.896;1302;0
2.768;1304;0
0.046;1306;0
0.046;1308;0
0.046;1310;0
0.046;1312;0
4.819;1314;0
4.841;1316;0
3.858;1318;0
0.087;1320;0
0.046;1322;0
0.046;1324;0
0.046;1326;0
2.638;1328;0
5.681;1330;0
4.896;1332;0
0.666;1334;0
0.046;1336;0
0.046;1338;0
0.046;1340;0
0.718;1342;0
5.688;1344;0
5.23;1346;0
2.749;1348;0
0.063;1350;0
0.052;1352;0
0.046;1354;0
0.046;1356;0
4.692;1358;0
5.506;1360;0
4.082;1362;0
0.06;1364;0
0.046;1366;0
0.046;1368;0
0.046;1370;0
3.028;1372;0
5.811;1374;0
5.056;1376;0
0.546;1378;0
0.046;1380;0
0.046;1382;0
0.046;1384;0
0.899;1386;0
5.771;1388;0
5.35;1390;0
2.663;1392;0
0.046;1394;0
0.046;1396;0
0.047;1398;0
0.046;1400;0
4.882;1402;0
5.466;1404;0
3.758;1406;0
0.049;1408;0
0.046;1410;0
0.046;1412;0
0.046;1414;0
2.989;1416;0
5.766;1418;0
5.153;1420;0
0.55;1422;0
0.046;1424;0
0.046;1426;0
0.046;1428;0
0.989;1430;0
5.634;1432;0
5.304;1434;0
2.686;1436;0
0.046;1438;0
0.046;1440;0
0.115;1442;0
1.943;1444;0
6.166;1446;0
5.122;1448;0
1.657;1450;0
0.199;1452;0
0.199;1454;0
0.2;1456;0
0.415;1458;0
5.416;1460;0
4.709;1462;0
3.192;1464;0
0.199;1466;0
0.199;1468;0
0.199;1470;0
0.199;1472;0
3.9;1474;0
4.637;1476;0
3.71;1478;0
0.303;1480;0
0.199;1482;0
0.198;1484;0
0.198;1486;0
1.949;1488;0
4.66;1490;0
4.177;1492;0
1.286;1494;0
0.197;1496;0
0.189;1498;0
0.189;1500;0
0.725;1502;0
