current;delta;status
0.148;0;0
1.418;2;0
1.737;4;0
1.643;6;0
1.55;8;0
1.526;10;0
1.563;12;0
1.625;14;0
1.614;16;0
1.549;18;0
1.584;20;0
1.612;22;0
1.63;24;0
1.624;26;0
1.644;28;0
1.703;30;0
1.733;32;0
1.718;34;0
1.945;36;0
1.841;38;0
1.844;40;0
1.874;42;0
1.877;44;0
1.862;46;0
1.904;48;0
1.915;50;0
1.905;52;0
1.793;54;0
1.846;56;0
1.841;58;0
1.959;60;0
1.94;62;0
1.977;64;0
1.991;66;0
2.117;68;0
2.204;70;0
2.165;72;0
2.242;74;0
2.169;76;0
2.208;78;0
2.285;80;0
2.336;82;0
2.471;84;0
2.42;86;0
2.459;88;0
0.475;90;0
0.046;92;0
0.046;94;0
0.046;96;0
0.046;98;0
0.046;100;0
0.046;102;0
0.046;104;0
0.046;106;0
0.775;108;0
3.103;110;0
2.58;112;0
2.5;114;0
2.47;116;0
2.541;118;0
2.488;120;0
2.491;122;0
2.621;124;0
2.613;126;0
2.639;128;0
2.607;130;0
2.66;132;0
2.707;134;0
2.694;136;0
2.757;138;0
2.786;140;0
2.87;142;0
2.951;144;0
2.919;146;0
2.954;148;0
3.026;150;0
2.929;152;0
3.126;154;0
2.785;156;0
0.188;158;0
0.046;160;0
0.046;162;0
0.046;164;0
0.045;166;0
0.046;168;0
0.046;170;0
0.045;172;0
0.046;174;0
2.37;176;0
3.498;178;0
3.262;180;0
3.234;182;0
3.277;184;0
3.229;186;0
3.252;188;0
3.472;190;0
3.262;192;0
3.457;194;0
3.387;196;0
3.415;198;0
3.347;200;0
3.574;202;0
3.503;204;0
3.62;206;0
3.429;208;0
3.726;210;0
3.593;212;0
3.889;214;0
3.615;216;0
3.679;218;0
3.84;220;0
3.83;222;0
8.523;224;0
10.423;226;0
10.225;228;0
10.085;230;0
10.032;232;0
10.121;234;0
9.919;236;0
8.786;238;0
8.769;240;0
8.765;242;0
8.763;244;0
8.758;246;0
8.756;248;0
10.267;250;0
10.33;252;0
10.314;254;0
10.247;256;0
10.346;258;0
10.162;260;0
8.763;262;0
8.756;264;0
8.753;266;0
8.756;268;0
8.75;270;0
8.757;272;0
10.782;274;0
10.258;276;0
10.144;278;0
10.029;280;0
10.062;282;0
9.686;284;0
8.77;286;0
8.761;288;0
8.755;290;0
