current;delta;status
3.244;1022;0
3.295;1024;0
1.713;1026;0
0.046;1028;0
0.046;1030;0
1.293;1032;0
4.314;1034;0
3.204;1036;0
3.325;1038;0
3.244;1040;0
3.335;1042;0
3.233;1044;0
3.169;1046;0
2.242;1048;0
0.046;1050;0
0.046;1052;0
0.046;1054;0
0.443;1056;0
4.444;1058;0
3.312;1060;0
3.207;1062;0
3.285;1064;0
3.153;1066;0
3.375;1068;0
1.447;1070;0
0.046;1072;0
0.046;1074;0
2.208;1076;0
4.459;1078;0
3.266;1080;0
3.145;1082;0
3.17;1084;0
3.081;1086;0
3.069;1088;0
3.141;1090;0
1.927;1092;0
0.046;1094;0
0.046;1096;0
0.046;1098;0
0.936;1100;0
4.55;1102;0
3.256;1104;0
3.291;1106;0
3.216;1108;0
3.209;1110;0
3.235;1112;0
1.083;1114;0
0.045;1116;0
0.046;1118;0
2.19;1120;0
4.248;1122;0
3.19;1124;0
3.267;1126;0
3.103;1128;0
3.18;1130;0
3.11;1132;0
3.212;1134;0
1.997;1136;0
0.046;1138;0
0.046;1140;0
0.046;1142;0
1.079;1144;0
4.505;1146;0
3.199;1148;0
3.161;1150;0
3.083;1152;0
3.214;1154;0
3.225;1156;0
1.105;1158;0
0.046;1160;0
0.045;1162;0
2.408;1164;0
3.235;1166;0
3.15;1168;0
3.134;1170;0
3.316;1172;0
3.194;1174;0
3.377;1176;0
2.922;1178;0
0.156;1180;0
0.046;1182;0
0.046;1184;0
0.046;1186;0
4.103;1188;0
3.295;1190;0
3.224;1192;0
3.086;1194;0
3.232;1196;0
3.218;1198;0
2.321;1200;0
0.046;1202;0
0.046;1204;0
0.493;1206;0
4.317;1208;0
3.284;1210;0
3.156;1212;0
3.125;1214;0
3.203;1216;0
3.193;1218;0
3.225;1220;0
2.868;1222;0
0.122;1224;0
0.046;1226;0
0.045;1228;0
0.046;1230;0
4.126;1232;0
3.298;1234;0
2.394;1236;0
0.197;1238;0
0.196;1240;0
0.196;1242;0
0.196;1244;0
0.196;1246;0
0.196;1248;0
0.195;1250;0
2.844;1252;0
4.215;1254;0
3.253;1256;0
2.429;1258;0
1.768;1260;0
1.788;1262;0
1.562;1264;0
1.53;1266;0
1.545;1268;0
1.526;1270;0
1.511;1272;0
0.809;1274;0
0.186;1276;0
1.673;1278;0
3.923;1280;0
3.222;1282;0
2.488;1284;0
1.811;1286;0
1.781;1288;0
1.539;1290;0
1.513;1292;0
1.516;1294;0
1.497;1296;0
1.486;1298;0
2.338;1300;0
3.344;1302;0
3.533;1304;0
2.136;1306;0
1.597;1308;0
2.021;1310;0
2.151;1312;0
2.086;1314;0
2.082;1316;0
2.042;1318;0
2.001;1320;0
2.272;1322;0
2.117;1324;0
2.095;1326;0
2.058;1328;0
2.001;1330;0
1.935;1332;0
1.589;1334;0
0.419;1336;0
0.195;1338;0
0.195;1340;0
0.195;1342;0
0.19;1344;0
0.187;1346;0
0.187;1348;0
0.188;1350;0
0.188;1352;0
0.187;1354;0
2.046;1356;0
2.893;1358;0
2.63;1360;0
2.003;1362;0
2.019;1364;0
2.02;1366;0
1.976;1368;0
2.02;1370;0
2.001;1372;0
2.002;1374;0
2.027;1376;0
2.01;1378;0
2.103;1380;0
2.04;1382;0
1.893;1384;0
1.539;1386;0
1.634;1388;0
1.682;1390;0
1.627;1392;0
1.616;1394;0
1.621;1396;0
1.645;1398;0
1.822;1400;0
2.094;1402;0
1.98;1404;0
1.98;1406;0
2.052;1408;0
2.069;1410;0
2.009;1412;0
2.015;1414;0
2.028;1416;0
2.117;1418;0
2.04;1420;0
1.971;1422;0
2.072;1424;0
2.071;1426;0
2.006;1428;0
2.067;1430;0
2.104;1432;0
2.014;1434;0
2.019;1436;0
2.062;1438;0
2.081;1440;0
2.024;1442;0
2.013;1444;0
2.095;1446;0
2.141;1448;0
2.074;1450;0
2.135;1452;0
2.087;1454;0
1.721;1456;0
1.68;1458;0
1.849;1460;0
1.848;1462;0
1.778;1464;0
1.779;1466;0
1.799;1468;0
1.792;1470;0
1.77;1472;0
1.774;1474;0
1.77;1476;0
1.758;1478;0
1.763;1480;0
1.761;1482;0
1.755;1484;0
1.735;1486;0
1.754;1488;0
1.734;1490;0
1.733;1492;0
1.742;1494;0
1.733;1496;0
1.731;1498;0
1.713;1500;0
1.712;1502;0
1.731;1504;0
1.711;1506;0
1.706;1508;0
1.711;1510;0
0.74;1512;0
0.187;1514;0
0.187;1516;0
0.187;1518;0
0.187;1520;0
0.187;1522;0
0.187;1524;0
0.187;1526;0
0.188;1528;0
0.187;1530;0
0.187;1532;0
0.187;1534;0
0.187;1536;0
0.063;1538;0
0.062;1540;0
0.062;1542;0
0.062;1544;0
0.062;1546;0
0.062;1548;0
0.062;1550;0
0.062;1552;0
0.062;1554;0
0.062;1556;0
0.062;1558;0
0.062;1560;0
0.062;1562;0
0.062;1564;0
2.151;1566;0
1.357;1568;0
1.473;1570;0
1.505;1572;0
1.576;1574;0
1.586;1576;0
1.563;1578;0
1.15;1580;0
0.062;1582;0
0.062;1584;0
0.062;1586;0
0.87;1588;0
3.184;1590;0
1.932;1592;0
2.074;1594;0
2.056;1596;0
2.168;1598;0
2.336;1600;0
0.733;1602;0
0.063;1604;0
0.062;1606;0
1.93;1608;0
3.19;1610;0
2.371;1612;0
2.393;1614;0
2.606;1616;0
2.481;1618;0
2.61;1620;0
2.547;1622;0
1.711;1624;0
0.062;1626;0
0.062;1628;0
0.062;1630;0
0.913;1632;0
4.072;1634;0
2.716;1636;0
2.813;1638;0
2.779;1640;0
2.801;1642;0
2.846;1644;0
0.949;1646;0
0.062;1648;0
0.062;1650;0
2.547;1652;0
3.915;1654;0
2.921;1656;0
2.885;1658;0
2.948;1660;0
2.967;1662;0
3.018;1664;0
2.993;1666;0
1.66;1668;0
0.061;1670;0
0.061;1672;0
0.061;1674;0
1.421;1676;0
4.533;1678;0
3.23;1680;0
3.216;1682;0
3.24;1684;0
3.255;1686;0
3.19;1688;0
0.87;1690;0
0.045;1692;0
0.046;1694;0
2.668;1696;0
4.451;1698;0
3.194;1700;0
3.201;1702;0
3.32;1704;0
3.345;1706;0
3.233;1708;0
3.26;1710;0
1.621;1712;0
0.046;1714;0
0.046;1716;0
0.045;1718;0
1.805;1720;0
4.593;1722;0
3.256;1724;0
3.261;1726;0
3.258;1728;0
3.102;1730;0
3.228;1732;0
0.587;1734;0
0.045;1736;0
0.046;1738;0
3.201;1740;0
4.091;1742;0
3.155;1744;0
3.212;1746;0
3.229;1748;0
3.31;1750;0
3.36;1752;0
3.285;1754;0
1.555;1756;0
0.046;1758;0
0.046;1760;0
0.046;1762;0
1.983;1764;0
4.713;1766;0
3.259;1768;0
3.322;1770;0
3.232;1772;0
3.304;1774;0
2.289;1776;0
0.046;1778;0
0.046;1780;0
0.535;1782;0
4.385;1784;0
3.474;1786;0
3.249;1788;0
3.308;1790;0
3.416;1792;0
3.249;1794;0
3.207;1796;0
2.776;1798;0
0.097;1800;0
0.046;1802;0
0.045;1804;0
0.046;1806;0
4.366;1808;0
3.451;1810;0
3.285;1812;0
3.319;1814;0
3.144;1816;0
3.145;1818;0
0.63;1820;0
0.046;1822;0
0.046;1824;0
3.26;1826;0
3.281;1828;0
3.239;1830;0
3.345;1832;0
3.313;1834;0
3.279;1836;0
3.316;1838;0
2.779;1840;0
0.118;1842;0
0.046;1844;0
0.046;1846;0
0.046;1848;0
4.416;1850;0
3.444;1852;0
3.306;1854;0
3.316;1856;0
3.339;1858;0
3.324;1860;0
2.278;1862;0
0.046;1864;0
0.046;1866;0
0.544;1868;0
4.59;1870;0
3.41;1872;0
3.407;1874;0
3.43;1876;0
3.482;1878;0
3.399;1880;0
3.487;1882;0
2.719;1884;0
0.067;1886;0
0.046;1888;0
0.046;1890;0
0.152;1892;0
4.439;1894;0
3.489;1896;0
3.321;1898;0
3.235;1900;0
3.231;1902;0
3.331;1904;0
2.343;1906;0
0.046;1908;0
0.046;1910;0
0.896;1912;0
4.777;1914;0
3.461;1916;0
3.268;1918;0
3.325;1920;0
3.322;1922;0
3.302;1924;0
3.302;1926;0
2.677;1928;0
0.059;1930;0
0.046;1932;0
0.046;1934;0
0.5;1936;0
4.658;1938;0
3.337;1940;0
3.38;1942;0
3.27;1944;0
3.191;1946;0
3.258;1948;0
1.698;1950;0
0.046;1952;0
0.046;1954;0
1.662;1956;0
4.679;1958;0
3.253;1960;0
3.361;1962;0
3.342;1964;0
3.311;1966;0
3.319;1968;0
3.198;1970;0
2.336;1972;0
0.045;1974;0
0.046;1976;0
0.217;1978;0
0.773;1980;0
4.666;1982;0
3.476;1984;0
3.509;1986;0
3.358;1988;0
3.466;1990;0
3.271;1992;0
1.486;1994;0
0.962;1996;0
4.409;1998;0
3.417;2000;0
2.718;2002;0
1.895;2004;0
1.814;2006;0
1.5;2008;0
1.438;2010;0
1.468;2012;0
1.455;2014;0
1.45;2016;0
2.023;2018;0
3.359;2020;0
3.401;2022;0
2.473;2024;0
2.04;2026;0
2.436;2028;0
2.729;2030;0
2.791;2032;0
2.803;2034;0
2.807;2036;0
3.028;2038;0
3.127;2040;0
3.206;2042;0
3.228;2044;0
3.287;2046;0
3.346;2048;0
3.404;2050;0
2.461;2052;0
0.192;2054;0
0.188;2056;0
0.188;2058;0
1.729;2060;0
1.718;2062;0
1.706;2064;0
1.664;2066;0
1.558;2068;0
1.438;2070;0
2.259;2072;0
2.948;2074;0
2.624;2076;0
2.001;2078;0
2.043;2080;0
2.022;2082;0
2.034;2084;0
2.017;2086;0
2.011;2088;0
2.054;2090;0
2.025;2092;0
2.04;2094;0
2.059;2096;0
2.043;2098;0
2.102;2100;0
1.502;2102;0
1.533;2104;0
1.666;2106;0
1.625;2108;0
1.585;2110;0
1.599;2112;0
1.581;2114;0
1.594;2116;0
2.053;2118;0
2.059;2120;0
1.916;2122;0
2.024;2124;0
1.941;2126;0
2.035;2128;0
2.056;2130;0
1.995;2132;0
2.001;2134;0
2.06;2136;0
2.009;2138;0
2.065;2140;0
2.144;2142;0
2.085;2144;0
2.03;2146;0
2.1;2148;0
2.097;2150;0
2.088;2152;0
2.04;2154;0
2.08;2156;0
2.088;2158;0
2.068;2160;0
2.054;2162;0
2.052;2164;0
2.093;2166;0
2;2168;0
2.009;2170;0
1.939;2172;0
1.639;2174;0
1.673;2176;0
1.771;2178;0
1.729;2180;0
1.702;2182;0
1.67;2184;0
1.652;2186;0
1.676;2188;0
1.678;2190;0
1.663;2192;0
1.658;2194;0
1.676;2196;0
1.654;2198;0
1.647;2200;0
1.671;2202;0
1.66;2204;0
1.646;2206;0
1.659;2208;0
1.664;2210;0
1.651;2212;0
1.655;2214;0
1.661;2216;0
1.655;2218;0
1.639;2220;0
1.648;2222;0
1.662;2224;0
1.661;2226;0
1.209;2228;0
0.064;2230;0
0.063;2232;0
0.062;2234;0
0.063;2236;0
0.063;2238;0
0.063;2240;0
0.062;2242;0
0.062;2244;0
0.063;2246;0
0.063;2248;0
0.062;2250;0
0.062;2252;0
0.062;2254;0
0.062;2256;0
0.062;2258;0
0.062;2260;0
0.062;2262;0
0.062;2264;0
0.063;2266;0
0.062;2268;0
0.062;2270;0
1.676;2272;0
1.879;2274;0
1.471;2276;0
1.505;2278;0
1.577;2280;0
1.589;2282;0
1.548;2284;0
1.645;2286;0
0.978;2288;0
0.061;2290;0
0.062;2292;0
0.062;2294;0
1.45;2296;0
3.132;2298;0
2.367;2300;0
2.399;2302;0
2.332;2304;0
2.398;2306;0
2.534;2308;0
0.729;2310;0
0.062;2312;0
0.062;2314;0
2.325;2316;0
3.287;2318;0
2.564;2320;0
2.689;2322;0
2.606;2324;0
2.703;2326;0
2.695;2328;0
2.689;2330;0
1.358;2332;0
0.062;2334;0
0.062;2336;0
0.062;2338;0
1.579;2340;0
3.893;2342;0
2.929;2344;0
2.931;2346;0
2.976;2348;0
2.939;2350;0
3.015;2352;0
0.713;2354;0
0.062;2356;0
0.061;2358;0
2.916;2360;0
4.039;2362;0
3.017;2364;0
3.248;2366;0
3.199;2368;0
3.281;2370;0
3.33;2372;0
3.275;2374;0
1.536;2376;0
0.046;2378;0
0.046;2380;0
0.046;2382;0
1.827;2384;0
4.909;2386;0
3.311;2388;0
3.392;2390;0
3.36;2392;0
3.356;2394;0
3.333;2396;0
0.7;2398;0
0.046;2400;0
0.046;2402;0
3.387;2404;0
4.296;2406;0
3.452;2408;0
3.41;2410;0
3.327;2412;0
3.336;2414;0
3.284;2416;0
3.315;2418;0
1.351;2420;0
0.046;2422;0
0.046;2424;0
0.046;2426;0
2.391;2428;0
4.481;2430;0
3.238;2432;0
3.292;2434;0
3.396;2436;0
3.367;2438;0
2.174;2440;0
0.045;2442;0
0.046;2444;0
0.683;2446;0
4.467;2448;0
3.527;2450;0
3.414;2452;0
3.397;2454;0
3.339;2456;0
3.361;2458;0
3.349;2460;0
2.827;2462;0
0.078;2464;0
0.046;2466;0
0.045;2468;0
0.046;2470;0
4.181;2472;0
3.531;2474;0
3.299;2476;0
3.436;2478;0
3.262;2480;0
3.386;2482;0
2.166;2484;0
0.046;2486;0
0.045;2488;0
0.766;2490;0
4.699;2492;0
3.485;2494;0
3.361;2496;0
3.445;2498;0
3.34;2500;0
3.48;2502;0
3.402;2504;0
2.714;2506;0
0.072;2508;0
0.046;2510;0
0.046;2512;0
0.122;2514;0
4.28;2516;0
3.619;2518;0
3.245;2520;0
3.359;2522;0
3.334;2524;0
3.406;2526;0
1.949;2528;0
0.046;2530;0
0.046;2532;0
1.031;2534;0
4.589;2536;0
3.368;2538;0
3.326;2540;0
3.34;2542;0
3.359;2544;0
3.391;2546;0
3.246;2548;0
2.546;2550;0
0.049;2552;0
0.046;2554;0
0.046;2556;0
0.369;2558;0
4.674;2560;0
3.445;2562;0
3.42;2564;0
3.269;2566;0
3.312;2568;0
3.242;2570;0
2.096;2572;0
0.046;2574;0
0.046;2576;0
1.202;2578;0
4.49;2580;0
3.415;2582;0
3.437;2584;0
3.345;2586;0
3.413;2588;0
3.381;2590;0
3.622;2592;0
2.306;2594;0
0.046;2596;0
0.046;2598;0
0.046;2600;0
0.436;2602;0
4.647;2604;0
3.498;2606;0
3.404;2608;0
3.421;2610;0
3.276;2612;0
3.312;2614;0
1.934;2616;0
0.045;2618;0
0.045;2620;0
1.37;2622;0
4.463;2624;0
3.45;2626;0
3.361;2628;0
3.303;2630;0
3.451;2632;0
3.269;2634;0
3.293;2636;0
0.917;2638;0
0.046;2640;0
0.045;2642;0
0.045;2644;0
2.745;2646;0
4.253;2648;0
3.518;2650;0
3.32;2652;0
3.396;2654;0
3.251;2656;0
3.117;2658;0
0.217;2660;0
0.046;2662;0
0.046;2664;0
3.855;2666;0
3.688;2668;0
3.594;2670;0
3.562;2672;0
3.497;2674;0
3.505;2676;0
3.355;2678;0
3.405;2680;0
0.836;2682;0
0.198;2684;0
0.197;2686;0
0.198;2688;0
2.935;2690;0
1.923;2692;0
4.01;2694;0
3.804;2696;0
3.114;2698;0
2.286;2700;0
1.902;2702;0
1.663;2704;0
1.49;2706;0
1.527;2708;0
1.5;2710;0
1.502;2712;0
1.581;2714;0
3.209;2716;0
3.422;2718;0
3.025;2720;0
1.96;2722;0
2.36;2724;0
2.56;2726;0
2.718;2728;0
2.729;2730;0
2.788;2732;0
2.795;2734;0
3.072;2736;0
3.124;2738;0
3.147;2740;0
3.194;2742;0
3.242;2744;0
3.377;2746;0
3.291;2748;0
2.123;2750;0
0.188;2752;0
0.188;2754;0
0.189;2756;0
1.738;2758;0
1.686;2760;0
1.691;2762;0
1.611;2764;0
1.515;2766;0
1.416;2768;0
2.512;2770;0
2.917;2772;0
2.473;2774;0
2.043;2776;0
1.985;2778;0
2.075;2780;0
2.043;2782;0
2.042;2784;0
2.052;2786;0
2.054;2788;0
2.063;2790;0
2.051;2792;0
2.042;2794;0
2.114;2796;0
2.01;2798;0
1.562;2800;0
1.589;2802;0
1.668;2804;0
1.634;2806;0
1.604;2808;0
1.654;2810;0
1.597;2812;0
1.794;2814;0
2.089;2816;0
1.947;2818;0
2.057;2820;0
2.001;2822;0
2.027;2824;0
1.994;2826;0
2.008;2828;0
2.101;2830;0
2.062;2832;0
2.054;2834;0
2.035;2836;0
2.088;2838;0
2.022;2840;0
1.997;2842;0
2.12;2844;0
2.17;2846;0
2.096;2848;0
2.083;2850;0
2.105;2852;0
2.075;2854;0
2.122;2856;0
2.115;2858;0
2.087;2860;0
2.078;2862;0
2.116;2864;0
2.136;2866;0
1.894;2868;0
1.629;2870;0
1.732;2872;0
1.807;2874;0
1.762;2876;0
1.734;2878;0
1.747;2880;0
1.734;2882;0
1.703;2884;0
1.724;2886;0
1.733;2888;0
1.743;2890;0
1.718;2892;0
1.727;2894;0
1.723;2896;0
1.722;2898;0
1.713;2900;0
1.721;2902;0
1.728;2904;0
1.704;2906;0
1.718;2908;0
1.725;2910;0
1.712;2912;0
1.741;2914;0
1.74;2916;0
1.754;2918;0
1.752;2920;0
1.764;2922;0
1.299;2924;0
0.188;2926;0
0.188;2928;0
0.188;2930;0
0.188;2932;0
0.188;2934;0
0.187;2936;0
0.188;2938;0
0.188;2940;0
0.188;2942;0
0.188;2944;0
0.188;2946;0
0.187;2948;0
0.151;2950;0
0.091;2952;0
0.091;2954;0
0.091;2956;0
0.091;2958;0
0.09;2960;0
0.091;2962;0
0.088;2964;0
0.046;2966;0
0.046;2968;0
0.046;2970;0
0.046;2972;0
0.046;2974;0
0.045;2976;0
0.046;2978;0
0.046;2980;0
0.145;2982;0
2.411;2984;0
1.411;2986;0
1.579;2988;0
1.538;2990;0
1.564;2992;0
1.784;2994;0
1.822;2996;0
1.716;2998;0
0.201;3000;0
0.09;3002;0
0.09;3004;0
0.079;3006;0
2.511;3008;0
2.054;3010;0
1.912;3012;0
1.914;3014;0
1.969;3016;0
1.954;3018;0
1.546;3020;0
0.046;3022;0
0.046;3024;0
0.309;3026;0
2.915;3028;0
2.144;3030;0
2.057;3032;0
2.107;3034;0
2.169;3036;0
2.155;3038;0
2.305;3040;0
1.068;3042;0
0.09;3044;0
0.089;3046;0
0.089;3048;0
1.654;3050;0
3.169;3052;0
2.361;3054;0
2.373;3056;0
2.447;3058;0
2.488;3060;0
2.353;3062;0
0.547;3064;0
0.089;3066;0
0.089;3068;0
2.572;3070;0
3.237;3072;0
2.55;3074;0
2.674;3076;0
2.538;3078;0
2.61;3080;0
2.696;3082;0
2.604;3084;0
1.357;3086;0
0.089;3088;0
0.088;3090;0
0.089;3092;0
1.935;3094;0
3.93;3096;0
2.769;3098;0
2.804;3100;0
2.835;3102;0
2.895;3104;0
2.933;3106;0
0.507;3108;0
0.088;3110;0
0.088;3112;0
3.38;3114;0
3.644;3116;0
3.102;3118;0
3.185;3120;0
3.13;3122;0
3.143;3124;0
3.133;3126;0
3.179;3128;0
1.493;3130;0
0.045;3132;0
0.046;3134;0
0.046;3136;0
2.197;3138;0
4.538;3140;0
3.261;3142;0
3.518;3144;0
3.217;3146;0
3.205;3148;0
3.193;3150;0
0.419;3152;0
0.046;3154;0
0.045;3156;0
3.347;3158;0
4.014;3160;0
3.301;3162;0
3.308;3164;0
3.284;3166;0
3.163;3168;0
3.29;3170;0
3.362;3172;0
1.087;3174;0
0.046;3176;0
0.046;3178;0
0.046;3180;0
2.84;3182;0
4.431;3184;0
3.36;3186;0
3.355;3188;0
3.362;3190;0
3.308;3192;0
3.031;3194;0
0.226;3196;0
0.045;3198;0
0.046;3200;0
4.023;3202;0
3.411;3204;0
3.317;3206;0
3.272;3208;0
3.31;3210;0
3.335;3212;0
3.233;3214;0
3.282;3216;0
